asap1_id,Region,Rain,Drought,Country,Continent
1735,Para,0.0,0.0,Suriname,South America
1736,Kitui,11.0,7.0,Kenya,Africa
1737,Saramacca,0.0,0.0,Suriname,South America
1739,Dalarnas Laen,8.0,8.0,Sweden,Europe
1740,Gaevleborgs Laen,8.0,6.0,Sweden,Europe
1741,Gotlands Laen,10.0,14.0,Sweden,Europe
1742,Narok,9.0,5.0,Kenya,Africa
1743,Jaemtlands Laen,5.0,0.0,Sweden,Europe
1744,Joenkoepings,9.0,3.0,Sweden,Europe
1745,Kalmar Laen,9.0,13.0,Sweden,Europe
1746,Balikesir,18.0,4.0,Turkey,Asia
1747,Kronobergs Laen,8.0,4.0,Sweden,Europe
1748,Ubon Ratchathani,8.0,6.0,Thailand,Asia
1749,Norrbottens Laen,0.0,0.0,Sweden,Europe
1750,Oerebro Laen,7.0,3.0,Sweden,Europe
1751,Oestergoetlands,9.0,13.0,Sweden,Europe
1752,Soedermanlands,9.0,13.0,Sweden,Europe
1753,Yasothon,10.0,3.0,Thailand,Asia
1754,Stockholms Laen,9.0,15.0,Sweden,Europe
1755,As_Suweida,4.0,2.0,Syria,Asia
1756,Vaermlands Laen,8.0,7.0,Sweden,Europe
1757,Vaesterbottens,6.0,0.0,Sweden,Europe
1758,Vatovavy F.,32.0,0.0,Madagascar,Africa
1759,Vaesternorrlands,8.0,0.0,Sweden,Europe
1760,Centre-nord,9.0,6.0,Burkina Faso,Africa
1761,Vaestmanlands,6.0,7.0,Sweden,Europe
1762,Vaestra G.L.,10.0,6.0,Sweden,Europe
1764,Aleppo,7.0,9.0,Syria,Asia
1765,Dara,5.0,1.0,Syria,Asia
1766,Dodoma,12.0,10.0,Tanzania,Africa
1767,Damascus,8.0,0.0,Syria,Asia
1768,Hama,11.0,2.0,Syria,Asia
1769,Hassakeh,7.0,4.0,Syria,Asia
1770,Homs,8.0,2.0,Syria,Asia
1771,Raqqa,7.0,4.0,Syria,Asia
1772,Tartous,11.0,6.0,Syria,Asia
1773,Idleb,7.0,7.0,Syria,Asia
1774,Lattakia,12.0,0.0,Syria,Asia
1775,Amnat Charoen,5.0,4.0,Thailand,Asia
1776,Chachoengsao,15.0,2.0,Thailand,Asia
1777,Chainat,20.0,2.0,Thailand,Asia
1778,Chaiyaphum,7.0,0.0,Thailand,Asia
1779,Chumphon,14.0,0.0,Thailand,Asia
1780,Mukdahan,11.0,2.0,Thailand,Asia
1781,Kalasin,9.0,2.0,Thailand,Asia
1782,Lamphun,9.0,0.0,Thailand,Asia
1783,Chanthaburi,14.0,0.0,Thailand,Asia
1784,Chiang Mai,12.0,0.0,Thailand,Asia
1785,Loei,3.0,1.0,Thailand,Asia
1786,Chonburi,5.0,0.0,Thailand,Asia
1787,Lopburi,6.0,0.0,Thailand,Asia
1788,Mae Hong Son,11.0,0.0,Thailand,Asia
1789,Nakhon S.T.,7.0,0.0,Thailand,Asia
1790,Nakhon R.,7.0,1.0,Thailand,Asia
1791,Maha Sarakham,10.0,2.0,Thailand,Asia
1792,Nakhon Nayok,21.0,4.0,Thailand,Asia
1793,Nakhon Pathom,19.0,0.0,Thailand,Asia
1794,Nakhon Phanom,9.0,6.0,Thailand,Asia
1795,Narathiwat,10.0,0.0,Thailand,Asia
1796,Pathum Thani,15.0,0.0,Thailand,Asia
1797,Nong Bua Lamphu,7.0,1.0,Thailand,Asia
1798,Pattani,8.0,0.0,Thailand,Asia
1799,Phetchabun,7.0,0.0,Thailand,Asia
1800,Phatthalung,12.0,0.0,Thailand,Asia
1801,Phra Nakhon S.A.,7.0,0.0,Thailand,Asia
1802,Phachinburi,17.0,3.0,Thailand,Asia
1803,Phangnga,22.0,0.0,Thailand,Asia
1804,Phayao,14.0,0.0,Thailand,Asia
1805,Phetchaburi,12.0,0.0,Thailand,Asia
1806,Phichit,20.0,0.0,Thailand,Asia
1807,Phitsanulok,12.0,2.0,Thailand,Asia
1808,Khersons'ka,19.0,0.0,Ukraine,Europe
1809,Khmel'nyts'ka,17.0,5.0,Ukraine,Europe
1810,Rayong,11.0,0.0,Thailand,Asia
1811,Roi Et,8.0,2.0,Thailand,Asia
1812,Phrae,12.0,1.0,Thailand,Asia
1813,Ratchaburi,11.0,0.0,Thailand,Asia
1814,Tak,3.0,0.0,Thailand,Asia
1815,Sakon Nakhon,9.0,0.0,Thailand,Asia
1816,Kirovohrads'ka,23.0,8.0,Ukraine,Europe
1817,Udon Thani,9.0,1.0,Thailand,Asia
1818,Sa Kaeo,8.0,2.0,Thailand,Asia
1819,Saraburi,8.0,0.0,Thailand,Asia
1820,Krym,16.0,4.0,Ukraine,Europe
1821,Kyyivs'ka,16.0,4.0,Ukraine,Europe
1822,Satun,21.0,1.0,Thailand,Asia
1823,Samburu,0.0,0.0,Kenya,Africa
1824,Luhans'ka,9.0,8.0,Ukraine,Europe
1825,Mykolayivs'ka,31.0,0.0,Ukraine,Europe
1826,Songkhla,10.0,0.0,Thailand,Asia
1827,Suphanburi,14.0,2.0,Thailand,Asia
1828,Trang,13.0,0.0,Thailand,Asia
1829,Uthai Thani,3.0,1.0,Thailand,Asia
1830,Arkansas,10.0,1.0,USA,North America
1831,Uttaradit,10.0,0.0,Thailand,Asia
1832,Manicaland,7.0,7.0,Zimbabwe,Africa
1833,Mashonaland C.,6.0,1.0,Zimbabwe,Africa
1834,Yala,19.0,0.0,Thailand,Asia
1835,Centrale,12.0,0.0,Togo,Africa
1836,Odes'ka,29.0,9.0,Ukraine,Europe
1837,Kara,5.0,1.0,Togo,Africa
1838,Poltavs'ka,20.0,5.0,Ukraine,Europe
1839,Manouba,5.0,6.0,Tunisia,Africa
1840,Maritime,11.0,0.0,Togo,Africa
1841,Bizerte,3.0,9.0,Tunisia,Africa
1842,Plateaux,12.0,0.0,Togo,Africa
1843,Rivnens'ka,9.0,0.0,Ukraine,Europe
1844,Ternopil's'ka,18.0,6.0,Ukraine,Europe
1845,Savanes,10.0,1.0,Togo,Africa
1846,Vinnyts'ka,20.0,5.0,Ukraine,Europe
1847,Volyns'ka,10.0,4.0,Ukraine,Europe
1848,Beja,6.0,12.0,Tunisia,Africa
1849,Gabes,10.0,3.0,Tunisia,Africa
1850,Mashonaland West,5.0,3.0,Zimbabwe,Africa
1851,Tozeur,0.0,0.0,Tunisia,Africa
1852,Gafsa,8.0,4.0,Tunisia,Africa
1853,Jendouba,5.0,3.0,Tunisia,Africa
1854,Zaporiz'ka,28.0,6.0,Ukraine,Europe
1855,Zhytomyrs'ka,9.0,1.0,Ukraine,Europe
1856,Kairouan,11.0,4.0,Tunisia,Africa
1857,Masvingo,6.0,9.0,Zimbabwe,Africa
1858,Abu Dhabi,14.0,0.0,U.A.E.,Asia
1859,Kasserine,6.0,3.0,Tunisia,Africa
1860,Kebili,15.0,0.0,Tunisia,Africa
1861,Dubai,0.0,0.0,U.A.E.,Asia
1862,Ras Al Khaimah,18.0,4.0,U.A.E.,Asia
1863,Uruzgan,6.0,0.0,Afghanistan,Asia
1864,Le Kef,5.0,8.0,Tunisia,Africa
1865,Mahdia,17.0,7.0,Tunisia,Africa
1866,Monastir,20.0,9.0,Tunisia,Africa
1867,Medenine,9.0,4.0,Tunisia,Africa
1868,Nabeul,10.0,4.0,Tunisia,Africa
1869,Colorado,17.0,5.0,USA,North America
1870,Connecticut,11.0,0.0,USA,North America
1871,Hawaii,0.0,0.0,USA,North America
1872,Sidi Bouz,8.0,3.0,Tunisia,Africa
1873,Tataouine,0.0,0.0,Tunisia,Africa
1874,Zaghouan,8.0,9.0,Tunisia,Africa
1875,Adana,10.0,0.0,Turkey,Asia
1876,Idaho,22.0,0.0,USA,North America
1877,Guelmim,0.0,0.0,Morocco,Africa
1878,Adiyaman,7.0,7.0,Turkey,Asia
1879,Illinois,14.0,2.0,USA,North America
1880,Scotland,14.0,2.0,U.K.,Europe
1881,Indiana,6.0,1.0,USA,North America
1882,Iowa,23.0,0.0,USA,North America
1883,Alaska,0.0,0.0,USA,North America
1884,Afyon,23.0,2.0,Turkey,Asia
1885,Matabeleland S.,4.0,22.0,Zimbabwe,Africa
1886,Ankara,18.0,10.0,Turkey,Asia
1887,Agri,35.0,8.0,Turkey,Asia
1888,Massachusetts,13.0,0.0,USA,North America
1889,Midlands,7.0,13.0,Zimbabwe,Africa
1890,Aksaray,11.0,5.0,Turkey,Asia
1891,Ardahan,19.0,7.0,Turkey,Asia
1893,Amasya,27.0,9.0,Turkey,Asia
1894,Maryland,14.0,0.0,USA,North America
1895,Beni,17.0,0.0,Bolivia,South America
1896,Artvin,15.0,12.0,Turkey,Asia
1897,New Hampshire,18.0,0.0,USA,North America
1898,Bartin,15.0,6.0,Turkey,Asia
1899,Chuquisaca,5.0,1.0,Bolivia,South America
1900,Aydin,5.0,4.0,Turkey,Asia
1901,Batman,5.0,7.0,Turkey,Asia
1902,Tra Vinh,2.0,0.0,Viet Nam,Asia
1903,Bayburt,23.0,9.0,Turkey,Asia
1904,Bilecik,43.0,6.0,Turkey,Asia
1905,Bitlis,29.0,4.0,Turkey,Asia
1906,Erzincan,19.0,12.0,Turkey,Asia
1907,Bingol,26.0,4.0,Turkey,Asia
1908,Michigan,14.0,0.0,USA,North America
1909,Bolu,24.0,11.0,Turkey,Asia
1910,Minnesota,23.0,1.0,USA,North America
1911,Mississippi,15.0,2.0,USA,North America
1912,Laâyoune,0.0,0.0,Morocco,Africa
1913,Burdur,19.0,8.0,Turkey,Asia
1914,Haute Matsiatra,27.0,0.0,Madagascar,Africa
1915,Igdir,20.0,13.0,Turkey,Asia
1916,Rize,8.0,0.0,Turkey,Asia
1917,Bursa,32.0,0.0,Turkey,Asia
1918,Canakkale,16.0,4.0,Turkey,Asia
1919,Montana,23.0,2.0,USA,North America
1920,Nebraska,10.0,1.0,USA,North America
1921,Cankiri,32.0,0.0,Turkey,Asia
1922,Icel,6.0,0.0,Turkey,Asia
1923,New York,12.0,0.0,USA,North America
1924,Karabuk,27.0,4.0,Turkey,Asia
1925,Kilis,7.0,4.0,Turkey,Asia
1926,Corum,31.0,4.0,Turkey,Asia
1927,Cochabamba,12.0,0.0,Bolivia,South America
1928,Geita,7.0,0.0,Tanzania,Africa
1929,Denizli,31.0,0.0,Turkey,Asia
1930,Diyarbakir,6.0,9.0,Turkey,Asia
1931,La Paz,27.0,5.0,Bolivia,South America
1932,Oruro,3.0,5.0,Bolivia,South America
1933,Kirikkale,16.0,10.0,Turkey,Asia
1934,Edirne,29.0,12.0,Turkey,Asia
1935,Elazig,10.0,3.0,Turkey,Asia
1936,Eskisehir,29.0,6.0,Turkey,Asia
1937,Potosi,3.0,2.0,Bolivia,South America
1938,Gaziantep,8.0,2.0,Turkey,Asia
1939,Iringa,7.0,3.0,Tanzania,Africa
1940,Giresun,12.0,3.0,Turkey,Asia
1941,New Jersey,12.0,0.0,USA,North America
1942,Gumushane,18.0,12.0,Turkey,Asia
1943,New Mexico,17.0,6.0,USA,North America
1944,Hakkari,17.0,13.0,Turkey,Asia
1945,Hatay,21.0,6.0,Turkey,Asia
1946,Isparta,29.0,10.0,Turkey,Asia
1947,Tarija,14.0,3.0,Bolivia,South America
1948,Kars,33.0,4.0,Turkey,Asia
1949,Konya,17.0,5.0,Turkey,Asia
1950,Istanbul,36.0,5.0,Turkey,Asia
1951,Santa Cruz,11.0,0.0,Bolivia,South America
1952,K.maras,11.0,0.0,Turkey,Asia
1953,Karaman,11.0,0.0,Turkey,Asia
1954,Labe,6.0,0.0,Guinea,Africa
1955,Kastamonu,21.0,9.0,Turkey,Asia
1956,Faranah,7.0,0.0,Guinea,Africa
1957,Karakalpakstan,6.0,3.0,Uzbekistan,Asia
1958,Kayseri,15.0,3.0,Turkey,Asia
1959,Kankan,5.0,0.0,Guinea,Africa
1960,Anzoategui,16.0,21.0,Venezuela,South America
1961,Kirklareli,20.0,8.0,Turkey,Asia
1962,Kindia,7.0,0.0,Guinea,Africa
1963,North Dakota,21.0,3.0,USA,North America
1964,Kirsehir,11.0,9.0,Turkey,Asia
1965,Atsinanana,0.0,0.0,Madagascar,Africa
1966,Mus,8.0,3.0,Turkey,Asia
1967,Vermont,13.0,0.0,USA,North America
1968,Kocaeli,42.0,1.0,Turkey,Asia
1969,Kagera,18.0,2.0,Tanzania,Africa
1970,Kutahya,34.0,5.0,Turkey,Asia
1971,North Carolina,8.0,0.0,USA,North America
1972,Malatya,21.0,0.0,Turkey,Asia
1973,Ohio,18.0,2.0,USA,North America
1974,Oklahoma,10.0,0.0,USA,North America
1975,Manisa,15.0,1.0,Turkey,Asia
1976,Oregon,19.0,0.0,USA,North America
1977,Rhode Island,0.0,0.0,USA,North America
1978,Mardin,6.0,2.0,Turkey,Asia
1979,Ma'tan al-Sarra,0.0,0.0,Ma'tan al-Sarra,Africa
1980,Mugla,18.0,0.0,Turkey,Asia
1981,Pennsylvania,9.0,0.0,USA,North America
1982,Nevsehir,15.0,9.0,Turkey,Asia
1983,Osmaniye,10.0,2.0,Turkey,Asia
1984,Nigde,13.0,0.0,Turkey,Asia
1985,South Dakota,21.0,3.0,USA,North America
1986,Ordu,16.0,8.0,Turkey,Asia
1987,Sakarya,18.0,4.0,Turkey,Asia
1988,Tennessee,8.0,0.0,USA,North America
1989,Siirt,5.0,4.0,Turkey,Asia
1990,Virginia,14.0,0.0,USA,North America
1991,Samsun,22.0,4.0,Turkey,Asia
1992,South Carolina,6.0,0.0,USA,North America
1993,Usak,15.0,4.0,Turkey,Asia
1994,Sanliurfa,11.0,12.0,Turkey,Asia
1995,Sinop,20.0,11.0,Turkey,Asia
1996,Red Sea,0.0,0.0,Sudan,Africa
1998,Sirnak,6.0,5.0,Turkey,Asia
1999,Alaotra Mangoro,45.0,2.0,Madagascar,Africa
2000,Amoron I Mania,17.0,0.0,Madagascar,Africa
2001,Tekirdag,20.0,12.0,Turkey,Asia
2002,Analamanga,9.0,0.0,Madagascar,Africa
2003,Tokat,30.0,9.0,Turkey,Asia
2004,Analanjirofo,42.0,0.0,Madagascar,Africa
2005,Zonguldak,13.0,9.0,Turkey,Asia
2006,Trabzon,11.0,1.0,Turkey,Asia
2008,Tunceli,24.0,0.0,Turkey,Asia
2009,Washington,17.0,0.0,USA,North America
2011,Tashauz,3.0,2.0,Turkmenistan,Asia
2012,Anosy,28.0,8.0,Madagascar,Africa
2013,Northern Ireland,6.0,0.0,U.K.,Europe
2014,Yozgat,14.0,10.0,Turkey,Asia
2015,Lebap,10.0,0.0,Turkmenistan,Asia
2016,Atsimo Andrefana,3.0,12.0,Madagascar,Africa
2017,Mary,6.0,8.0,Turkmenistan,Asia
2019,Florida,11.0,0.0,USA,North America
2021,Atsimo A.,27.0,0.0,Madagascar,Africa
2022,Sharjah,16.0,3.0,U.A.E.,Asia
2023,Cherkas'ka,16.0,4.0,Ukraine,Europe
2025,England,23.0,2.0,U.K.,Europe
2028,Donets'ka,18.0,10.0,Ukraine,Europe
2030,Ivano,17.0,6.0,Ukraine,Europe
2032,Chernihivs'ka,8.0,4.0,Ukraine,Europe
2033,Dnipropetrovs'ka,25.0,7.0,Ukraine,Europe
2035,Chernivets'ka,20.0,5.0,Ukraine,Europe
2036,Wales,13.0,0.0,U.K.,Europe
2037,Alabama,7.0,0.0,USA,North America
2038,Kansas,14.0,9.0,USA,North America
2039,Bongolava,4.0,0.0,Madagascar,Africa
2040,Kentucky,15.0,0.0,USA,North America
2041,Louisiana,18.0,0.0,USA,North America
2042,Maine,13.0,0.0,USA,North America
2043,Nevada,14.0,3.0,USA,North America
2044,Diana,7.0,0.0,Madagascar,Africa
2045,Betsiboka,2.0,4.0,Madagascar,Africa
2046,Texas,15.0,0.0,USA,North America
2047,Utah,10.0,1.0,USA,North America
2048,Boeny,0.0,0.0,Madagascar,Africa
2049,West Virginia,10.0,0.0,USA,North America
2050,Arunachal P.,6.0,0.0,India,Asia
2051,Wisconsin,16.0,1.0,USA,North America
2052,Wyoming,16.0,12.0,USA,North America
2053,Canelones,13.0,3.0,Uruguay,South America
2054,Cerro Largo,6.0,7.0,Uruguay,South America
2055,Colonia,15.0,3.0,Uruguay,South America
2056,Durazno,19.0,4.0,Uruguay,South America
2057,Vinh Long,10.0,1.0,Viet Nam,Asia
2059,Flores,18.0,6.0,Uruguay,South America
2060,Rio Negro,10.0,8.0,Uruguay,South America
2061,Lavalleja,15.0,0.0,Uruguay,South America
2062,Ihorombe,17.0,3.0,Madagascar,Africa
2063,Itasy,10.0,0.0,Madagascar,Africa
2064,Maldonado,14.0,0.0,Uruguay,South America
2065,Paysandu,14.0,4.0,Uruguay,South America
2066,Melaky,0.0,0.0,Madagascar,Africa
2067,Rivera,6.0,3.0,Uruguay,South America
2068,Menabe,4.0,3.0,Madagascar,Africa
2069,Sava,21.0,0.0,Madagascar,Africa
2070,Vakinankaratra,13.0,0.0,Madagascar,Africa
2071,Rocha,11.0,0.0,Uruguay,South America
2072,Sofia,11.0,0.0,Madagascar,Africa
2073,Salto,13.0,0.0,Uruguay,South America
2074,San Jose,14.0,2.0,Uruguay,South America
2075,Bago (E),9.0,2.0,Myanmar,Asia
2076,Bago (W),7.0,4.0,Myanmar,Asia
2077,Shan (E),19.0,0.0,Myanmar,Asia
2078,Apure,16.0,0.0,Venezuela,South America
2079,Soriano,13.0,8.0,Uruguay,South America
2080,Shan (N),6.0,0.0,Myanmar,Asia
2081,Treinta Y Tres,8.0,4.0,Uruguay,South America
2082,Shan (S),4.0,0.0,Myanmar,Asia
2083,Samarkand,13.0,5.0,Uzbekistan,Asia
2084,Andijan,10.0,3.0,Uzbekistan,Asia
2085,Chhattisgarh,19.0,2.0,India,Asia
2086,Bukhara,0.0,2.0,Uzbekistan,Asia
2087,Delta Amacuro,0.0,0.0,Venezuela,South America
2088,Sirdarya,10.0,4.0,Uzbekistan,Asia
2089,Falcon,18.0,3.0,Venezuela,South America
2090,Fergana,6.0,3.0,Uzbekistan,Asia
2091,Kashkadarya,11.0,6.0,Uzbekistan,Asia
2092,Amazonas,0.0,0.0,Venezuela,South America
2093,Guarico,9.0,24.0,Venezuela,South America
2094,Khorezm,0.0,4.0,Uzbekistan,Asia
2095,Jharkhand,14.0,0.0,India,Asia
2096,Namangan,7.0,2.0,Uzbekistan,Asia
2097,Surkhandarya,6.0,3.0,Uzbekistan,Asia
2098,Aragua,9.0,15.0,Venezuela,South America
2099,Barinas,10.0,0.0,Venezuela,South America
2100,Bolivar,0.0,0.0,Venezuela,South America
2101,Carabobo,0.0,0.0,Venezuela,South America
2102,An Giang,14.0,0.0,Viet Nam,Asia
2103,Cojedes,10.0,4.0,Venezuela,South America
2104,Ha Giang,16.0,0.0,Viet Nam,Asia
2105,Lara,15.0,4.0,Venezuela,South America
2106,Merida,14.0,0.0,Venezuela,South America
2107,Ha Tay,22.0,0.0,Viet Nam,Asia
2108,Dong Thap,7.0,0.0,Viet Nam,Asia
2109,Ha Tinh,19.0,0.0,Viet Nam,Asia
2110,Miranda,0.0,0.0,Venezuela,South America
2111,Gia Lai,13.0,4.0,Viet Nam,Asia
2112,Uttarakhand,24.0,0.0,India,Asia
2113,Khanh Hoa,19.0,4.0,Viet Nam,Asia
2114,Monagas,10.0,0.0,Venezuela,South America
2115,Portuguesa,12.0,1.0,Venezuela,South America
2116,Sucre,0.0,0.0,Venezuela,South America
2117,Tachira,15.0,0.0,Venezuela,South America
2118,Gadaref,3.0,7.0,Sudan,Africa
2119,Quang Ninh,15.0,0.0,Viet Nam,Asia
2120,Ekiti,7.0,0.0,Nigeria,Africa
2121,Trujillo,20.0,1.0,Venezuela,South America
2122,Yaracuy,16.0,0.0,Venezuela,South America
2123,Ba Ria-Vung Tau,13.0,2.0,Viet Nam,Asia
2124,Bac Kan,16.0,0.0,Viet Nam,Asia
2125,Bac Lieu,12.0,4.0,Viet Nam,Asia
2126,Madhya Pradesh,21.0,4.0,India,Asia
2127,Ben Tre,6.0,0.0,Viet Nam,Asia
2129,Binh Dinh,14.0,0.0,Viet Nam,Asia
2130,Ca Mau,13.0,7.0,Viet Nam,Asia
2131,Dong Nai,17.0,0.0,Viet Nam,Asia
2132,Hai Duong,23.0,5.0,Viet Nam,Asia
2133,Hai Phong City,19.0,6.0,Viet Nam,Asia
2134,Hoa Binh,10.0,0.0,Viet Nam,Asia
2135,Ho Chi Minh City,14.0,0.0,Viet Nam,Asia
2136,Long An,6.0,0.0,Viet Nam,Asia
2137,Nam Dinh,17.0,3.0,Viet Nam,Asia
2138,Nghe An,11.0,2.0,Viet Nam,Asia
2139,Saguia El Hamra,0.0,0.0,Western Sahara,Africa
2141,Ninh Binh,14.0,1.0,Viet Nam,Asia
2142,Al Hudaydah,3.0,0.0,Yemen,Asia
2143,Ninh Thuan,19.0,4.0,Viet Nam,Asia
2144,Maluku,19.0,0.0,Indonesia,Asia
2145,Phu Tho,13.0,0.0,Viet Nam,Asia
2146,Quang Binh,12.0,4.0,Viet Nam,Asia
2147,Quang Tri,19.0,2.0,Viet Nam,Asia
2148,Soc Trang,3.0,0.0,Viet Nam,Asia
2149,Son La,20.0,0.0,Viet Nam,Asia
2150,Thai Binh,17.0,2.0,Viet Nam,Asia
2151,Sulawesi Barat,14.0,0.0,Indonesia,Asia
2152,Tien Giang,6.0,0.0,Viet Nam,Asia
2153,Thai Nguyen,17.0,0.0,Viet Nam,Asia
2154,Thanh Hoa,13.0,0.0,Viet Nam,Asia
2155,Vinh Phuc,23.0,1.0,Viet Nam,Asia
2156,Yen Bai,18.0,0.0,Viet Nam,Asia
2157,Uttar Pradesh,21.0,4.0,India,Asia
2158,Sulawesi Selatan,14.0,0.0,Indonesia,Asia
2159,Centre-ouest,9.0,2.0,Burkina Faso,Africa
2160,Abyan,0.0,0.0,Yemen,Asia
2161,Centre-sud,6.0,2.0,Burkina Faso,Africa
2162,Sumatera Selatan,12.0,0.0,Indonesia,Asia
2163,Al Dhale'e,3.0,8.0,Yemen,Asia
2164,Al Mahwit,2.0,3.0,Yemen,Asia
2165,Al Bayda,0.0,6.0,Yemen,Asia
2166,Luapula,5.0,0.0,Zambia,Africa
2167,Al Jawf,0.0,0.0,Yemen,Asia
2168,Lahj,8.0,0.0,Yemen,Asia
2170,West,6.0,0.0,Zambia,Africa
2171,Al Maharah,0.0,0.0,Yemen,Asia
2172,Plateau Central,8.0,3.0,Burkina Faso,Africa
2173,Amran,0.0,4.0,Yemen,Asia
2174,Sahel,4.0,4.0,Burkina Faso,Africa
2175,Sa'ada,0.0,1.0,Yemen,Asia
2176,Harare,0.0,0.0,Zimbabwe,Africa
2177,Dhamar,4.0,4.0,Yemen,Asia
2178,Hajjah,0.0,1.0,Yemen,Asia
2179,Papua Barat,0.0,0.0,Indonesia,Asia
2180,Northern,5.0,0.0,Zambia,Africa
2181,Southern,7.0,7.0,Zambia,Africa
2182,Ibb,4.0,8.0,Yemen,Asia
2183,Marib,10.0,1.0,Yemen,Asia
2184,Shabwah,0.0,0.0,Yemen,Asia
2185,Taizz,0.0,6.0,Yemen,Asia
2186,Central,7.0,1.0,Zambia,Africa
2187,Eastern,9.0,2.0,Zambia,Africa
2188,Copperbelt,9.0,0.0,Zambia,Africa
2189,Lusaka,7.0,2.0,Zambia,Africa
2190,North-West,7.0,0.0,Zambia,Africa
2192,South Kordofa,13.0,5.0,Sudan,Africa
2199,Can Tho city,11.0,7.0,Viet Nam,Asia
2201,Dak Lak,13.0,2.0,Viet Nam,Asia
2202,Dak Nong,14.0,0.0,Viet Nam,Asia
2204,Centre-est,8.0,3.0,Burkina Faso,Africa
2206,Ardebil,33.0,0.0,Iran,Asia
2211,Pichincha,7.0,0.0,Ecuador,South America
2214,Cascades,5.0,0.0,Burkina Faso,Africa
2216,Gôh-Djiboua,6.0,1.0,Côte d'Ivoire,Africa
2218,Lacs,7.0,6.0,Côte d'Ivoire,Africa
2220,Lagunes,8.0,4.0,Côte d'Ivoire,Africa
2222,Sassandra,11.0,2.0,Côte d'Ivoire,Africa
2223,Eastern Cape,16.0,10.0,South Africa,Africa
2224,KwaZulu-Natal,15.0,5.0,South Africa,Africa
2225,Woroba,7.0,0.0,Côte d'Ivoire,Africa
2227,Comoe,10.0,4.0,Côte d'Ivoire,Africa
2228,Abidjan,8.0,4.0,Côte d'Ivoire,Africa
2229,Yamoussoukro,0.0,0.0,Côte d'Ivoire,Africa
2232,Guayas,7.0,2.0,Ecuador,South America
2233,Santa Elena,12.0,10.0,Ecuador,South America
2234,Tsachilas,4.0,3.0,Ecuador,South America
2235,Golestan,18.0,8.0,Iran,Asia
2236,Est,3.0,8.0,Burkina Faso,Africa
2238,Ghazvin,21.0,0.0,Iran,Asia
2240,Jizzakh,13.0,5.0,Uzbekistan,Asia
2241,Ghom,10.0,1.0,Iran,Asia
2242,Upper Nile,4.0,10.0,South Sudan,Africa
2243,Navoiy,6.0,6.0,Uzbekistan,Asia
2244,Boucle Mouhoun,14.0,2.0,Burkina Faso,Africa
2245,Centre,7.0,3.0,Burkina Faso,Africa
2246,Nord,9.0,6.0,Burkina Faso,Africa
2250,Manyara,5.0,15.0,Tanzania,Africa
2252,Mtwara,3.0,3.0,Tanzania,Africa
2254,Singida,7.0,6.0,Tanzania,Africa
2260,Kigoma,7.0,0.0,Tanzania,Africa
2262,Limpopo,6.0,34.0,South Africa,Africa
2264,Mpumalanga,16.0,13.0,South Africa,Africa
2265,North West,13.0,15.0,South Africa,Africa
2267,Katavi,10.0,0.0,Tanzania,Africa
2269,Mwanza,8.0,1.0,Tanzania,Africa
2273,Njombe,6.0,0.0,Tanzania,Africa
2274,Pwani,11.0,0.0,Tanzania,Africa
2275,Shinyanga,8.0,6.0,Tanzania,Africa
2276,Ruvuma,3.0,0.0,Tanzania,Africa
2277,Tabora,9.0,6.0,Tanzania,Africa
2280,Tanga,10.0,9.0,Tanzania,Africa
2282,Ilemi triangle,0.0,0.0,Ilemi triangle,Africa
2284,Maputo,11.0,16.0,Mozambique,Africa
2286,Boke,3.0,0.0,Guinea,Africa
2287,Mamou,5.0,0.0,Guinea,Africa
2288,Nzerekore,9.0,0.0,Guinea,Africa
2293,Rangpur,11.0,0.0,Bangladesh,Asia
2297,Cairo,0.0,0.0,Egypt,Africa
2302,Giza,0.0,0.0,Egypt,Africa
2304,Fayoum,0.0,0.0,Egypt,Africa
2307,Mbeya,10.0,1.0,Tanzania,Africa
2311,Northern Cape,8.0,4.0,South Africa,Africa
2313,Simiyu,16.0,5.0,Tanzania,Africa
2314,Diourbel,2.0,7.0,Senegal,Africa
2315,Saint louis,1.0,4.0,Senegal,Africa
2316,Louga,3.0,9.0,Senegal,Africa
2317,Matam,4.0,8.0,Senegal,Africa
2319,Arusha,6.0,8.0,Tanzania,Africa
2320,Dar es salaam,0.0,0.0,Tanzania,Africa
2321,Mara,21.0,6.0,Tanzania,Africa
2322,Morogoro,3.0,8.0,Tanzania,Africa
2323,Ismailia,0.0,6.0,Egypt,Africa
2324,Alexandria,0.0,3.0,Egypt,Africa
2325,Tarapaca,0.0,0.0,Chile,South America
2326,Assiut,0.0,0.0,Egypt,Africa
2327,Bocas del Toro,0.0,0.0,Panama,North America
2328,Red Sea,0.0,0.0,Egypt,Africa
2329,Chiriquí,15.0,0.0,Panama,North America
2330,Aswan,0.0,0.0,Egypt,Africa
2331,Los Lagos,10.0,0.0,Chile,South America
2332,Behera,0.0,0.0,Egypt,Africa
2333,Beni Suef,0.0,0.0,Egypt,Africa
2334,Dakahlia,0.0,1.0,Egypt,Africa
2335,Gharbia,0.0,0.0,Egypt,Africa
2336,Darién,5.0,0.0,Panama,North America
2337,Abia,10.0,4.0,Nigeria,Africa
2338,Kafr El-Shikh,0.0,0.0,Egypt,Africa
2339,Daykundi,10.0,4.0,Afghanistan,Asia
2340,Kalyoubia,0.0,0.0,Egypt,Africa
